cutomer_id,age,gender,location,subscription,average_freq_purchases
3264,56,Female,Vermont,No,Fortnightly
3265,28,Female,Maine,No,Fortnightly
3266,40,Female,Alabama,No,Fortnightly
3267,49,Female,Alabama,No,Weekly
3268,37,Female,Idaho,No,Quarterly
3269,22,Female,Arkansas,No,Quarterly
3270,27,Female,Ohio,No,Monthly
3271,59,Female,Illinois,No,Annually
3272,35,Female,Nevada,No,Weekly
3273,58,Female,Texas,No,Quarterly
3274,58,Female,Nevada,No,Quarterly
3275,46,Female,Oklahoma,No,Fortnightly
3276,43,Female,Alabama,No,Weekly
3277,39,Female,South Dakota,No,Quarterly
3278,59,Female,Texas,No,Monthly
3279,59,Female,Montana,No,Weekly
3280,59,Female,Wyoming,No,Fortnightly
3281,45,Female,New York,No,Monthly
3282,27,Female,Oregon,No,Annually
3283,24,Female,California,No,Monthly
3284,47,Female,North Carolina,No,Quarterly
3285,70,Female,Kentucky,No,Annually
3286,58,Female,Hawaii,No,Weekly
3287,45,Female,Illinois,No,Fortnightly
3288,24,Female,West Virginia,No,Weekly
3289,67,Female,South Carolina,No,Fortnightly
3290,31,Female,Montana,No,Quarterly
3291,52,Female,North Dakota,No,Monthly
3292,29,Female,New Mexico,No,Monthly
3293,62,Female,Missouri,No,Fortnightly
3294,19,Female,West Virginia,No,Fortnightly
3295,62,Female,South Carolina,No,Fortnightly
3296,70,Female,West Virginia,No,Weekly
3297,20,Female,Alaska,No,Quarterly
3298,67,Female,West Virginia,No,Monthly
3299,65,Female,New Mexico,No,Quarterly
3300,45,Female,South Dakota,No,Monthly
3301,26,Female,Oklahoma,No,Fortnightly
3302,36,Female,Oklahoma,No,Fortnightly
3303,36,Female,Alabama,No,Fortnightly
3304,20,Female,Mississippi,No,Fortnightly
3305,30,Female,Mississippi,No,Quarterly
3306,34,Female,Nebraska,No,Fortnightly
3307,63,Female,Colorado,No,Fortnightly
3308,18,Female,Pennsylvania,No,Monthly
3309,55,Female,Utah,No,Monthly
3310,48,Female,Massachusetts,No,Monthly
3311,45,Female,Iowa,No,Fortnightly
3312,29,Female,Florida,No,Annually
3313,55,Female,Louisiana,No,Quarterly
3314,55,Female,Kansas,No,Monthly
3315,55,Female,Kansas,No,Quarterly
3316,48,Female,Kentucky,No,Quarterly
3317,42,Female,New Mexico,No,Fortnightly
3318,21,Female,North Carolina,No,Quarterly
3319,45,Female,North Dakota,No,Monthly
3320,23,Female,North Dakota,No,Quarterly
3321,66,Female,Illinois,No,Quarterly
3322,32,Female,Maine,No,Annually
3323,52,Female,Indiana,No,Weekly
3324,54,Female,North Dakota,No,Monthly
3325,37,Female,Missouri,No,Weekly
3326,29,Female,Alaska,No,Monthly
3327,47,Female,North Dakota,No,Annually
3328,47,Female,Connecticut,No,Quarterly
3329,42,Female,Wisconsin,No,Fortnightly
3330,34,Female,New Jersey,No,Fortnightly
3331,38,Female,Missouri,No,Quarterly
3332,55,Female,California,No,Quarterly
3333,27,Female,Washington,No,Fortnightly
3334,55,Female,Minnesota,No,Monthly
3335,66,Female,California,No,Annually
3336,44,Female,Texas,No,Quarterly
3337,39,Female,Montana,No,Annually
3338,23,Female,Arizona,No,Fortnightly
3339,29,Female,Minnesota,No,Monthly
3340,20,Female,Nebraska,No,Fortnightly
3341,42,Female,Virginia,No,Fortnightly
3342,55,Female,Connecticut,No,Monthly
3343,66,Female,New Jersey,No,Weekly
3344,24,Female,Kentucky,No,Fortnightly
3345,62,Female,Washington,No,Annually
3346,28,Female,Florida,No,Fortnightly
3347,30,Female,Oklahoma,No,Quarterly
3348,22,Female,Iowa,No,Fortnightly
3349,28,Female,New Hampshire,No,Quarterly
3350,35,Female,Georgia,No,Quarterly
3351,45,Female,Mississippi,No,Fortnightly
3352,43,Female,New Hampshire,No,Fortnightly
3353,55,Female,Washington,No,Fortnightly
3354,31,Female,Ohio,No,Quarterly
3355,42,Female,Maryland,No,Weekly
3356,40,Female,Delaware,No,Fortnightly
3357,39,Female,Tennessee,No,Fortnightly
3358,41,Female,Arkansas,No,Monthly
3359,56,Female,Tennessee,No,Annually
3360,43,Female,New Hampshire,No,Monthly
3361,22,Female,Minnesota,No,Quarterly
3362,47,Female,Florida,No,Fortnightly
3363,50,Female,Tennessee,No,Fortnightly
3364,58,Female,California,No,Fortnightly
3365,50,Female,Oregon,No,Monthly
3366,43,Female,Tennessee,No,Quarterly
3367,38,Female,North Carolina,No,Quarterly
3368,44,Female,Tennessee,No,Fortnightly
3369,30,Female,Nebraska,No,Quarterly
3370,47,Female,Maine,No,Monthly
3371,30,Female,Illinois,No,Fortnightly
3372,49,Female,Colorado,No,Annually
3373,56,Female,Pennsylvania,No,Quarterly
3374,70,Female,Minnesota,No,Quarterly
3375,22,Female,Nevada,No,Annually
3376,51,Female,Connecticut,No,Annually
3377,22,Female,Ohio,No,Quarterly
3378,37,Female,Kentucky,No,Fortnightly
3379,49,Female,Minnesota,No,Quarterly
3380,61,Female,Tennessee,No,Weekly
3381,41,Female,North Dakota,No,Quarterly
3382,57,Female,Minnesota,No,Quarterly
3383,34,Female,Nebraska,No,Weekly
3384,27,Female,Delaware,No,Fortnightly
3385,39,Female,Minnesota,No,Quarterly
3386,62,Female,Rhode Island,No,Quarterly
3387,34,Female,Michigan,No,Quarterly
3388,53,Female,New Jersey,No,Fortnightly
3389,35,Female,South Dakota,No,Weekly
3390,38,Female,North Carolina,No,Annually
3391,32,Female,Oregon,No,Annually
3392,47,Female,Montana,No,Quarterly
3393,53,Female,New Jersey,No,Fortnightly
3394,60,Female,Arizona,No,Monthly
3395,31,Female,Vermont,No,Annually
3396,44,Female,Colorado,No,Quarterly
3397,29,Female,Tennessee,No,Quarterly
3398,19,Female,New Jersey,No,Fortnightly
3399,54,Female,Montana,No,Fortnightly
3400,40,Female,Montana,No,Annually
3401,39,Female,Nevada,No,Fortnightly
3402,44,Female,Nevada,No,Weekly
3403,22,Female,Louisiana,No,Quarterly
3404,30,Female,Illinois,No,Fortnightly
3405,69,Female,South Carolina,No,Annually
3406,28,Female,Washington,No,Fortnightly
3407,57,Female,Nebraska,No,Quarterly
3408,46,Female,Alabama,No,Quarterly
3409,48,Female,Montana,No,Annually
3410,24,Female,Minnesota,No,Quarterly
3411,50,Female,Ohio,No,Fortnightly
3412,29,Female,New York,No,Weekly
3413,61,Female,Indiana,No,Quarterly
3414,34,Female,Delaware,No,Fortnightly
3415,27,Female,Connecticut,No,Quarterly
3416,38,Female,New York,No,Annually
3417,25,Female,Alabama,No,Quarterly
3418,54,Female,Massachusetts,No,Fortnightly
3419,53,Female,South Carolina,No,Annually
3420,23,Female,West Virginia,No,Fortnightly
3421,19,Female,Kentucky,No,Fortnightly
3422,57,Female,New Jersey,No,Weekly
3423,19,Female,New York,No,Monthly
3424,33,Female,Massachusetts,No,Fortnightly
3425,33,Female,Florida,No,Monthly
3426,38,Female,Michigan,No,Fortnightly
3427,47,Female,Oregon,No,Annually
3428,39,Female,Michigan,No,Annually
3429,32,Female,Washington,No,Monthly
3430,27,Female,Alaska,No,Weekly
3431,67,Female,Montana,No,Quarterly
3432,46,Female,New Mexico,No,Annually
3433,36,Female,Connecticut,No,Quarterly
3434,62,Female,Alaska,No,Annually
3435,31,Female,Ohio,No,Fortnightly
3436,68,Female,Montana,No,Fortnightly
3437,57,Female,Nebraska,No,Monthly
3438,22,Female,Oklahoma,No,Annually
3439,26,Female,Kentucky,No,Monthly
3440,43,Female,Idaho,No,Quarterly
3441,45,Female,Maryland,No,Weekly
3442,64,Female,Tennessee,No,Annually
3443,28,Female,Michigan,No,Weekly
3444,47,Female,Tennessee,No,Fortnightly
3445,53,Female,Rhode Island,No,Fortnightly
3446,42,Female,Florida,No,Annually
3447,51,Female,Louisiana,No,Weekly
3448,62,Female,Arkansas,No,Fortnightly
3449,18,Female,Kentucky,No,Fortnightly
3450,48,Female,Kansas,No,Monthly
3451,20,Female,Vermont,No,Monthly
3452,32,Female,Nevada,No,Annually
3453,26,Female,Oklahoma,No,Fortnightly
3454,31,Female,Alabama,No,Fortnightly
3455,55,Female,Louisiana,No,Fortnightly
3456,49,Female,Ohio,No,Annually
3457,42,Female,Texas,No,Monthly
3458,64,Female,Maryland,No,Fortnightly
3459,68,Female,West Virginia,No,Quarterly
3460,68,Female,Ohio,No,Annually
3461,41,Female,Indiana,No,Fortnightly
3462,51,Female,Wyoming,No,Quarterly
3463,44,Female,Michigan,No,Quarterly
3464,27,Female,Maine,No,Fortnightly
3465,36,Female,Utah,No,Annually
3466,19,Female,Iowa,No,Weekly
3467,49,Female,Maryland,No,Annually
3468,18,Female,Texas,No,Annually
3469,36,Female,Ohio,No,Quarterly
3470,36,Female,North Dakota,No,Annually
3471,19,Female,West Virginia,No,Fortnightly
3472,43,Female,North Carolina,No,Fortnightly
3473,31,Female,Georgia,No,Weekly
3474,63,Female,Kansas,No,Weekly
3475,41,Female,Maine,No,Monthly
3476,48,Female,South Carolina,No,Quarterly
3477,68,Female,South Carolina,No,Weekly
3478,53,Female,Kentucky,No,Fortnightly
3479,36,Female,Arizona,No,Quarterly
3480,46,Female,New York,No,Monthly
3481,21,Female,New Hampshire,No,Monthly
3482,52,Female,Ohio,No,Fortnightly
3483,66,Female,Hawaii,No,Weekly
3484,19,Female,Texas,No,Quarterly
3485,44,Female,Illinois,No,Fortnightly
3486,50,Female,Massachusetts,No,Fortnightly
3487,51,Female,North Carolina,No,Weekly
3488,25,Female,West Virginia,No,Annually
3489,62,Female,Delaware,No,Quarterly
3490,48,Female,Idaho,No,Quarterly
3491,62,Female,Oregon,No,Quarterly
3492,22,Female,Maine,No,Monthly
3493,48,Female,South Dakota,No,Annually
3494,48,Female,New Mexico,No,Weekly
3495,62,Female,Washington,No,Quarterly
3496,24,Female,Georgia,No,Weekly
3497,39,Female,Idaho,No,Monthly
3498,35,Female,Colorado,No,Quarterly
3499,47,Female,Kentucky,No,Fortnightly
3500,22,Female,New Jersey,No,Quarterly
3501,38,Female,Oregon,No,Fortnightly
3502,53,Female,Nebraska,No,Weekly
3503,31,Female,Massachusetts,No,Quarterly
3504,31,Female,Nebraska,No,Weekly
3505,65,Female,Hawaii,No,Monthly
3506,48,Female,Indiana,No,Quarterly
3507,18,Female,Illinois,No,Fortnightly
3508,46,Female,Colorado,No,Quarterly
3509,52,Female,Pennsylvania,No,Weekly
3510,50,Female,Ohio,No,Fortnightly
3511,49,Female,Pennsylvania,No,Monthly
3512,69,Female,Mississippi,No,Quarterly
3513,36,Female,Kentucky,No,Quarterly
3514,30,Female,Alaska,No,Fortnightly
3515,25,Female,Georgia,No,Monthly
3516,19,Female,South Dakota,No,Fortnightly
3517,34,Female,South Carolina,No,Fortnightly
3518,29,Female,Tennessee,No,Quarterly
3519,50,Female,Colorado,No,Quarterly
3520,31,Female,Wisconsin,No,Fortnightly
3521,41,Female,Georgia,No,Monthly
3522,52,Female,Maryland,No,Weekly
3523,27,Female,New Jersey,No,Quarterly
3524,49,Female,Nevada,No,Fortnightly
3525,69,Female,Michigan,No,Monthly
3526,45,Female,Wyoming,No,Annually
3527,20,Female,Massachusetts,No,Quarterly
3528,25,Female,Washington,No,Weekly
3529,38,Female,Maine,No,Annually
3530,55,Female,Montana,No,Weekly
3531,62,Female,Oklahoma,No,Weekly
3532,54,Female,North Dakota,No,Quarterly
3533,61,Female,Connecticut,No,Annually
3534,50,Female,Texas,No,Fortnightly
3535,65,Female,Delaware,No,Weekly
3536,68,Female,Mississippi,No,Monthly
3537,55,Female,Minnesota,No,Monthly
3538,57,Female,Georgia,No,Quarterly
3539,56,Female,Iowa,No,Monthly
3540,29,Female,New York,No,Fortnightly
3541,24,Female,Nevada,No,Weekly
3542,59,Female,Virginia,No,Annually
3543,62,Female,Idaho,No,Weekly
3544,58,Female,Colorado,No,Quarterly
3545,64,Female,Wisconsin,No,Quarterly
3546,48,Female,Connecticut,No,Annually
3547,60,Female,Kansas,No,Fortnightly
3548,52,Female,Pennsylvania,No,Annually
3549,63,Female,Utah,No,Fortnightly
3550,44,Female,Oregon,No,Fortnightly
3551,63,Female,West Virginia,No,Weekly
3552,66,Female,Montana,No,Weekly
3553,22,Female,Kentucky,No,Quarterly
3554,62,Female,Minnesota,No,Weekly
3555,39,Female,Louisiana,No,Fortnightly
3556,25,Female,Delaware,No,Quarterly
3557,70,Female,Arizona,No,Fortnightly
3558,52,Female,Nevada,No,Quarterly
3559,68,Female,Alaska,No,Quarterly
3560,18,Female,Utah,No,Quarterly
3561,18,Female,Kansas,No,Annually
3562,63,Female,North Carolina,No,Fortnightly
3563,47,Female,Maryland,No,Weekly
3564,43,Female,Maine,No,Quarterly
3565,60,Female,Illinois,No,Annually
3566,49,Female,Pennsylvania,No,Monthly
3567,28,Female,Alaska,No,Monthly
3568,32,Female,New Mexico,No,Monthly
3569,29,Female,Arkansas,No,Quarterly
3570,35,Female,Alaska,No,Fortnightly
3571,23,Female,Louisiana,No,Annually
3572,70,Female,North Dakota,No,Quarterly
3573,23,Female,Rhode Island,No,Monthly
3574,43,Female,Connecticut,No,Monthly
3575,29,Female,New York,No,Quarterly
3576,61,Female,Kentucky,No,Fortnightly
3577,29,Female,Maine,No,Fortnightly
3578,66,Female,Missouri,No,Weekly
3579,46,Female,Georgia,No,Quarterly
3580,34,Female,Arizona,No,Quarterly
3581,51,Female,New Hampshire,No,Fortnightly
3582,26,Female,Georgia,No,Weekly
3583,23,Female,California,No,Annually
3584,52,Female,Arizona,No,Quarterly
3585,39,Female,Florida,No,Monthly
3586,39,Female,New York,No,Fortnightly
3587,33,Female,Idaho,No,Fortnightly
3588,33,Female,Virginia,No,Annually
3589,23,Female,Michigan,No,Annually
3590,31,Female,New Hampshire,No,Quarterly
3591,27,Female,South Dakota,No,Quarterly
3592,48,Female,South Dakota,No,Quarterly
3593,61,Female,New Jersey,No,Fortnightly
3594,63,Female,Wyoming,No,Monthly
3595,19,Female,Alabama,No,Quarterly
3596,21,Female,South Dakota,No,Annually
3597,28,Female,South Carolina,No,Fortnightly
3598,29,Female,New Mexico,No,Quarterly
3599,23,Female,Connecticut,No,Fortnightly
3600,37,Female,Kansas,No,Weekly
3601,67,Female,South Carolina,No,Fortnightly
3602,34,Female,North Carolina,No,Monthly
3603,58,Female,Wyoming,No,Quarterly
3604,45,Female,Louisiana,No,Weekly
3605,63,Female,Louisiana,No,Annually
3606,68,Female,Alabama,No,Quarterly
3607,41,Female,Minnesota,No,Annually
3608,50,Female,New Mexico,No,Fortnightly
3609,24,Female,Tennessee,No,Quarterly
3610,21,Female,New Mexico,No,Monthly
3611,18,Female,Texas,No,Fortnightly
3612,63,Female,Washington,No,Annually
3613,47,Female,Michigan,No,Quarterly
3614,58,Female,Minnesota,No,Annually
3615,46,Female,Delaware,No,Annually
3616,35,Female,California,No,Monthly
3617,42,Female,Wisconsin,No,Fortnightly
3618,48,Female,Kentucky,No,Monthly
3619,28,Female,Nevada,No,Fortnightly
3620,44,Female,North Carolina,No,Weekly
3621,60,Female,Louisiana,No,Fortnightly
3622,38,Female,New Jersey,No,Fortnightly
3623,46,Female,Wisconsin,No,Annually
3624,39,Female,Arkansas,No,Weekly
3625,22,Female,Texas,No,Fortnightly
3626,44,Female,Illinois,No,Weekly
3627,69,Female,Mississippi,No,Quarterly
3628,39,Female,Delaware,No,Quarterly
3629,53,Female,Georgia,No,Monthly
3630,52,Female,Kansas,No,Fortnightly
3631,65,Female,Oklahoma,No,Weekly
3632,48,Female,New Jersey,No,Monthly
3633,27,Female,Utah,No,Quarterly
3634,39,Female,Montana,No,Fortnightly
3635,59,Female,Ohio,No,Annually
3636,52,Female,Colorado,No,Fortnightly
3637,50,Female,California,No,Weekly
3638,32,Female,Utah,No,Fortnightly
3639,40,Female,Kansas,No,Fortnightly
3640,26,Female,Illinois,No,Annually
3641,47,Female,Minnesota,No,Monthly
3642,51,Female,New York,No,Quarterly
3643,47,Female,Arizona,No,Annually
3644,53,Female,Tennessee,No,Annually
3645,35,Female,Arkansas,No,Weekly
3646,38,Female,Colorado,No,Quarterly
3647,69,Female,Nevada,No,Fortnightly
3648,47,Female,Kansas,No,Weekly
3649,31,Female,New York,No,Fortnightly
3650,68,Female,Minnesota,No,Fortnightly
3651,51,Female,Ohio,No,Annually
3652,20,Female,Arizona,No,Quarterly
3653,27,Female,Kentucky,No,Monthly
3654,67,Female,Minnesota,No,Fortnightly
3655,21,Female,Arkansas,No,Annually
3656,20,Female,Wyoming,No,Fortnightly
3657,35,Female,North Dakota,No,Monthly
3658,58,Female,Alabama,No,Quarterly
3659,28,Female,Mississippi,No,Fortnightly
3660,27,Female,Illinois,No,Annually
3661,19,Female,Arkansas,No,Fortnightly
3662,63,Female,Kansas,No,Fortnightly
3663,69,Female,Rhode Island,No,Weekly
3664,65,Female,Florida,No,Weekly
3665,63,Female,Missouri,No,Fortnightly
3666,28,Female,North Carolina,No,Quarterly
3667,67,Female,Alabama,No,Quarterly
3668,51,Female,Washington,No,Monthly
3669,59,Female,Michigan,No,Annually
3670,25,Female,Washington,No,Quarterly
3671,31,Female,Vermont,No,Quarterly
3672,62,Female,Illinois,No,Quarterly
3673,51,Female,New York,No,Monthly
3674,32,Female,Rhode Island,No,Fortnightly
3675,35,Female,Washington,No,Fortnightly
3676,70,Female,Virginia,No,Monthly
3677,19,Female,Wisconsin,No,Monthly
3678,32,Female,Michigan,No,Annually
3679,56,Female,Texas,No,Fortnightly
3680,53,Female,Idaho,No,Fortnightly
3681,22,Female,Iowa,No,Quarterly
3682,26,Female,Connecticut,No,Monthly
3683,42,Female,Wyoming,No,Fortnightly
3684,30,Female,Mississippi,No,Fortnightly
3685,29,Female,Pennsylvania,No,Fortnightly
3686,47,Female,Tennessee,No,Fortnightly
3687,59,Female,Louisiana,No,Fortnightly
3688,34,Female,Arkansas,No,Quarterly
3689,52,Female,West Virginia,No,Monthly
3690,47,Female,South Carolina,No,Quarterly
3691,24,Female,Kansas,No,Fortnightly
3692,63,Female,Michigan,No,Weekly
3693,59,Female,Alabama,No,Fortnightly
3694,66,Female,South Dakota,No,Weekly
3695,45,Female,Rhode Island,No,Fortnightly
3696,38,Female,Florida,No,Fortnightly
3697,63,Female,Connecticut,No,Annually
3698,55,Female,Pennsylvania,No,Weekly
3699,25,Female,California,No,Annually
3700,51,Female,Oklahoma,No,Weekly
3701,28,Female,North Dakota,No,Quarterly
3702,46,Female,New Mexico,No,Annually
3703,58,Female,South Carolina,No,Weekly
3704,30,Female,Michigan,No,Quarterly
3705,68,Female,Missouri,No,Quarterly
3706,28,Female,Colorado,No,Annually
3707,26,Female,Kansas,No,Fortnightly
3708,35,Female,Illinois,No,Weekly
3709,40,Female,South Carolina,No,Monthly
3710,31,Female,Utah,No,Quarterly
3711,60,Female,Hawaii,No,Fortnightly
3712,69,Female,Texas,No,Annually
3713,51,Female,Oregon,No,Quarterly
3714,49,Female,Arizona,No,Quarterly
3715,18,Female,New York,No,Weekly
3716,63,Female,Nebraska,No,Monthly
3717,57,Female,Vermont,No,Quarterly
3718,45,Female,Maryland,No,Quarterly
3719,36,Female,Tennessee,No,Fortnightly
3720,20,Female,Pennsylvania,No,Quarterly
3721,21,Female,South Carolina,No,Quarterly
3722,62,Female,Connecticut,No,Annually
3723,23,Female,Kentucky,No,Fortnightly
3724,26,Female,Rhode Island,No,Monthly
3725,30,Female,Colorado,No,Annually
3726,18,Female,Oklahoma,No,Annually
3727,47,Female,Idaho,No,Quarterly
3728,41,Female,Maine,No,Fortnightly
3729,62,Female,Vermont,No,Annually
3730,28,Female,Rhode Island,No,Quarterly
3731,46,Female,Florida,No,Fortnightly
3732,54,Female,West Virginia,No,Quarterly
3733,36,Female,Indiana,No,Annually
3734,25,Female,Illinois,No,Quarterly
3735,38,Female,California,No,Quarterly
3736,38,Female,Massachusetts,No,Annually
3737,42,Female,Idaho,No,Quarterly
3738,19,Female,Kentucky,No,Fortnightly
3739,34,Female,Delaware,No,Fortnightly
3740,38,Female,Idaho,No,Weekly
3741,42,Female,Virginia,No,Fortnightly
3742,58,Female,Arizona,No,Fortnightly
3743,56,Female,Maryland,No,Fortnightly
3744,62,Female,Idaho,No,Quarterly
3745,24,Female,New Jersey,No,Fortnightly
3746,60,Female,Washington,No,Monthly
3747,53,Female,Idaho,No,Monthly
3748,26,Female,Rhode Island,No,Fortnightly
3749,34,Female,Delaware,No,Annually
3750,24,Female,Alaska,No,Quarterly
3751,42,Female,Arizona,No,Monthly
3752,36,Female,Alabama,No,Quarterly
3753,24,Female,Washington,No,Weekly
3754,39,Female,Louisiana,No,Fortnightly
3755,46,Female,Nebraska,No,Quarterly
3756,64,Female,Pennsylvania,No,Monthly
3757,64,Female,South Carolina,No,Fortnightly
3758,61,Female,California,No,Weekly
3759,61,Female,Indiana,No,Quarterly
3760,44,Female,Missouri,No,Quarterly
3761,65,Female,Connecticut,No,Weekly
3762,60,Female,Nevada,No,Quarterly
3763,65,Female,New York,No,Annually
3764,27,Female,Oklahoma,No,Quarterly
3765,36,Female,South Dakota,No,Monthly
3766,22,Female,Missouri,No,Fortnightly
3767,62,Female,Texas,No,Annually
3768,59,Female,New York,No,Fortnightly
3769,50,Female,Vermont,No,Quarterly
3770,51,Female,Arizona,No,Annually
3771,23,Female,Montana,No,Weekly
3772,21,Female,Oklahoma,No,Fortnightly
3773,44,Female,New Hampshire,No,Annually
3774,25,Female,Wisconsin,No,Quarterly
3775,57,Female,Alaska,No,Fortnightly
3776,41,Female,South Dakota,No,Quarterly
3777,19,Female,Alaska,No,Fortnightly
3778,43,Female,Utah,No,Weekly
3779,25,Female,South Dakota,No,Annually
3780,60,Female,California,No,Annually
3781,54,Female,Mississippi,No,Quarterly
3782,52,Female,Tennessee,No,Fortnightly
3783,40,Female,Alabama,No,Fortnightly
3784,39,Female,Maine,No,Fortnightly
3785,54,Female,Virginia,No,Annually
3786,64,Female,New Hampshire,No,Monthly
3787,31,Female,Tennessee,No,Weekly
3788,37,Female,New York,No,Quarterly
3789,43,Female,Kansas,No,Monthly
3790,56,Female,North Dakota,No,Quarterly
3791,27,Female,Alaska,No,Weekly
3792,40,Female,Texas,No,Weekly
3793,43,Female,Massachusetts,No,Fortnightly
3794,62,Female,Delaware,No,Annually
3795,44,Female,South Dakota,No,Weekly
3796,45,Female,Arkansas,No,Weekly
3797,40,Female,Utah,No,Quarterly
3798,68,Female,California,No,Quarterly
3799,63,Female,Rhode Island,No,Annually
3800,60,Female,Oklahoma,No,Monthly
3801,19,Female,Vermont,No,Fortnightly
3802,26,Female,Kentucky,No,Fortnightly
3803,70,Female,Illinois,No,Monthly
3804,48,Female,Connecticut,No,Weekly
3805,37,Female,Florida,No,Annually
3806,48,Female,New Jersey,No,Quarterly
3807,18,Female,Missouri,No,Weekly
3808,38,Female,Michigan,No,Annually
3809,33,Female,Washington,No,Fortnightly
3810,57,Female,New York,No,Annually
3811,46,Female,Wisconsin,No,Monthly
3812,46,Female,Idaho,No,Monthly
3813,50,Female,Michigan,No,Quarterly
3814,61,Female,Georgia,No,Fortnightly
3815,45,Female,Michigan,No,Quarterly
3816,32,Female,Maine,No,Fortnightly
3817,29,Female,Maryland,No,Fortnightly
3818,66,Female,Missouri,No,Annually
3819,70,Female,Oregon,No,Monthly
3820,36,Female,Arkansas,No,Quarterly
3821,34,Female,New Hampshire,No,Quarterly
3822,20,Female,Oregon,No,Quarterly
3823,70,Female,Kansas,No,Quarterly
3824,50,Female,California,No,Weekly
3825,54,Female,Georgia,No,Quarterly
3826,49,Female,Hawaii,No,Fortnightly
3827,50,Female,Montana,No,Annually
3828,62,Female,Montana,No,Fortnightly
3829,42,Female,Mississippi,No,Weekly
3830,69,Female,Washington,No,Fortnightly
3831,22,Female,Pennsylvania,No,Quarterly
3832,36,Female,Nevada,No,Quarterly
3833,64,Female,Kansas,No,Weekly
3834,44,Female,Arizona,No,Quarterly
3835,43,Female,Tennessee,No,Quarterly
3836,58,Female,Pennsylvania,No,Fortnightly
3837,62,Female,Alaska,No,Fortnightly
3838,45,Female,New Mexico,No,Fortnightly
3839,47,Female,Rhode Island,No,Quarterly
3840,66,Female,Connecticut,No,Quarterly
3841,30,Female,Idaho,No,Fortnightly
3842,68,Female,Mississippi,No,Monthly
3843,35,Female,Colorado,No,Monthly
3844,64,Female,Georgia,No,Quarterly
3845,30,Female,Montana,No,Quarterly
3846,58,Female,California,No,Annually
3847,57,Female,Pennsylvania,No,Quarterly
3848,60,Female,Delaware,No,Fortnightly
3849,22,Female,New Hampshire,No,Quarterly
3850,46,Female,Florida,No,Fortnightly
3851,27,Female,Mississippi,No,Quarterly
3852,50,Female,Montana,No,Annually
3853,65,Female,Mississippi,No,Weekly
3854,61,Female,Tennessee,No,Fortnightly
3855,57,Female,Florida,No,Annually
3856,40,Female,Illinois,No,Quarterly
3857,39,Female,Virginia,No,Quarterly
3858,42,Female,Texas,No,Quarterly
3859,30,Female,Missouri,No,Quarterly
3860,65,Female,Mississippi,No,Fortnightly
3861,57,Female,Pennsylvania,No,Annually
3862,64,Female,Wyoming,No,Monthly
3863,56,Female,Idaho,No,Monthly
3864,40,Female,New Hampshire,No,Fortnightly
3865,55,Female,Wyoming,No,Fortnightly
3866,25,Female,Nebraska,No,Quarterly
3867,58,Female,Alaska,No,Fortnightly
3868,46,Female,Maryland,No,Monthly
3869,18,Female,Maryland,No,Annually
3870,26,Female,Arizona,No,Annually
3871,61,Female,Ohio,No,Quarterly
3872,55,Female,Minnesota,No,Quarterly
3873,41,Female,New Hampshire,No,Monthly
3874,42,Female,Louisiana,No,Weekly
3875,70,Female,Nevada,No,Fortnightly
3876,63,Female,New Hampshire,No,Annually
3877,60,Female,Wisconsin,No,Annually
3878,28,Female,Nevada,No,Monthly
3879,60,Female,South Carolina,No,Annually
3880,26,Female,Florida,No,Quarterly
3881,42,Female,Massachusetts,No,Monthly
3882,56,Female,Georgia,No,Weekly
3883,35,Female,North Dakota,No,Fortnightly
3884,34,Female,North Dakota,No,Fortnightly
3885,47,Female,Maryland,No,Weekly
3886,49,Female,New Mexico,No,Quarterly
3887,37,Female,Iowa,No,Quarterly
3888,40,Female,Kansas,No,Quarterly
3889,45,Female,Virginia,No,Fortnightly
3890,57,Female,Alaska,No,Annually
3891,35,Female,Nebraska,No,Annually
3892,36,Female,Colorado,No,Quarterly
3893,35,Female,Michigan,No,Fortnightly
3894,21,Female,Massachusetts,No,Fortnightly
3895,66,Female,Connecticut,No,Quarterly
3896,40,Female,Virginia,No,Weekly
3897,52,Female,Iowa,No,Fortnightly
3898,46,Female,New Jersey,No,Quarterly
3899,44,Female,Minnesota,No,Weekly
3900,52,Female,California,No,Quarterly
